id,text,module,section
UAV-09518,The flight plan store shall store the active mission on operator command.,Mission,Mission Management
UAV-09519,The flow sensor shall balance the consumption total for the current mission.,Fuel,Fuel Management
UAV-09520,The safe-state monitor shall execute the active failsafe mode during recovery.,Failsafe,Emergency and Failsafe
UAV-09521,The downlink formatter shall prioritize the frame sequence number to detect drops.,Telemetry,Telemetry and Logging
UAV-09522,The alert manager shall confirm command entry on the moving map.,GroundStation,Ground Control Interface
UAV-09523,The alert manager shall present every operator command in priority order.,GroundStation,Ground Control Interface
UAV-09524,The fault manager shall report the fault code within each control frame.,Health,Health Monitoring
UAV-09525,The camera gimbal shall tag the field of view against airframe motion.,Payload,Payload and Imaging
UAV-09526,The GPS receiver shall update the aircraft position within 50 meters CEP.,Navigation,Position Estimation
UAV-09527,The charge estimator shall switch the pack current under fault conditions.,Power,Electrical Power
UAV-09528,The ground control station shall display the displayed clock on the moving map.,GroundStation,Ground Control Interface
UAV-09529,The flight data recorder shall assemble each record with the mission clock.,Telemetry,Telemetry and Logging
UAV-09530,The inner control loop shall revert the elevator as a function of airspeed.,FlightControl,Stability and Control
UAV-09531,The power management unit shall distribute the battery voltage below 18 volts.,Power,Electrical Power
UAV-09532,The ground control station shall annunciate the active mission plan from an authenticated console.,GroundStation,Ground Control Interface
UAV-09533,The link-loss handler shall preserve mission commands through a reset.,Failsafe,Emergency and Failsafe
UAV-09534,The fuel manager shall transfer the tank balance for the current mission.,Fuel,Fuel Management
UAV-09535,The emergency logic shall select return-to-home through a reset.,Failsafe,Emergency and Failsafe
UAV-09536,The imaging sensor shall tag the payload power against airframe motion.,Payload,Payload and Imaging
UAV-09537,The flight data recorder shall flush each record before shutdown.,Telemetry,Telemetry and Logging
UAV-09538,The mission manager shall store mission progress across power cycles.,Mission,Mission Management
UAV-09539,The status reporter shall reset the vehicle health status at startup.,Health,Health Monitoring
UAV-09540,The emergency logic shall select the active failsafe mode during recovery.,Failsafe,Emergency and Failsafe
UAV-09541,The navigation processor shall update the tracked satellite count without operator input.,Navigation,Position Estimation
UAV-09542,The emergency logic shall select the nearest recovery point during recovery.,Failsafe,Emergency and Failsafe
UAV-09543,The propulsion controller shall limit the overspeed condition no faster than 5 percent per second.,Propulsion,Engine and Thrust
UAV-09544,The autopilot core shall schedule a degraded control mode at 50 Hz.,FlightControl,Stability and Control
UAV-09545,The gimbal stabilizer shall stabilize the payload power at the commanded rate.,Payload,Payload and Imaging
UAV-09546,The landing sequencer shall execute propulsion after touchdown before the flare.,Autoland,Automatic Landing
UAV-09547,The distribution board shall estimate the non-essential loads to the backup source.,Power,Electrical Power
UAV-09548,The power management unit shall protect the remaining flight time under fault conditions.,Power,Electrical Power
UAV-09549,The command authenticator shall rotate an unauthenticated command before execution.,Security,Command Authentication
UAV-09550,The flight control law shall hold the control gains within the deflection envelope.,FlightControl,Stability and Control
UAV-09551,The downlink scheduler shall report the bit error rate at 5 Hz.,Datalink,Communications Link
UAV-09552,The failsafe manager shall command the nearest recovery point during recovery.,Failsafe,Emergency and Failsafe
UAV-09553,The navigation filter shall output the tracked satellite count in the WGS84 reference frame.,Navigation,Position Estimation
UAV-09554,The flare logic shall command the approach speed to 5 meters per second.,Autoland,Automatic Landing
UAV-09555,The flow sensor shall report a fuel leak for the current mission.,Fuel,Fuel Management
UAV-09556,The uplink decoder shall detect the link margin to fit the bandwidth.,Datalink,Communications Link
UAV-09557,The bus controller shall switch the state of charge under fault conditions.,Power,Electrical Power
UAV-09558,The message validator shall isolate an unauthenticated command when the link is unsecured.,Security,Command Authentication
UAV-09559,The link monitor shall maintain the bit error rate at 200 Hz.,Datalink,Communications Link
UAV-09560,The thrust regulator shall stabilize the overspeed condition to protect the drivetrain.,Propulsion,Engine and Thrust
UAV-09561,The alert manager shall present nuisance alerts in priority order.,GroundStation,Ground Control Interface
UAV-09562,The access controller shall deny an unauthenticated command with a keyed checksum.,Security,Command Authentication
UAV-09563,The diagnostic engine shall annunciate a subsystem fault at startup.,Health,Health Monitoring
UAV-09564,The message validator shall deny every uplink command within 500 milliseconds.,Security,Command Authentication
UAV-09565,The load manager shall balance the backup battery when charge drops below 95 percent.,Power,Electrical Power
UAV-09566,The landing sequencer shall reduce propulsion after touchdown during crosswind.,Autoland,Automatic Landing
UAV-09567,The operator interface shall present command entry on the moving map.,GroundStation,Ground Control Interface
UAV-09568,The downlink scheduler shall buffer the received signal strength with the ground station.,Datalink,Communications Link
UAV-09569,The quantity gauge shall transfer the center of gravity between tanks.,Fuel,Fuel Management
UAV-09570,The autopilot core shall track the control gains at 4 Hz.,FlightControl,Stability and Control
UAV-09571,The bay heater shall raise the battery heater within the qualified range.,Thermal,Thermal Management
UAV-09572,The throttle manager shall stabilize the engine RPM to protect the drivetrain.,Propulsion,Engine and Thrust
UAV-09573,The cryptographic module shall verify the operator identity when the link is unsecured.,Security,Command Authentication
UAV-09574,The fence enforcer shall report the airspace boundaries on a hard limit.,Geofence,Geofencing and Airspace
UAV-09575,The cooling fan shall raise the operating band within the qualified range.,Thermal,Thermal Management
UAV-09576,The failsafe manager shall transition mission commands through a reset.,Failsafe,Emergency and Failsafe
UAV-09577,The frame assembler shall timestamp the telemetry frame with the mission clock.,Telemetry,Telemetry and Logging
UAV-09578,The command authenticator shall deny the session key before execution.,Security,Command Authentication
UAV-09579,The message validator shall rotate every uplink command on repeated failures.,Security,Command Authentication
UAV-09580,The flow sensor shall monitor the fuel flow rate when reserve is reached.,Fuel,Fuel Management
UAV-09581,The primary radio shall maintain the operating frequency within 1000 milliseconds.,Datalink,Communications Link
UAV-09582,The navigation processor shall estimate the GPS fix quality within 15 meters CEP.,Navigation,Position Estimation
UAV-09583,The propulsion controller shall monitor the spin-up sequence no faster than 120 percent per second.,Propulsion,Engine and Thrust
UAV-09584,The tank selector shall compute the remaining fuel quantity when reserve is reached.,Fuel,Fuel Management
UAV-09585,The key manager shall log a replayed sequence counter on repeated failures.,Security,Command Authentication
UAV-09586,The operator interface shall annunciate the displayed clock with an acknowledgement.,GroundStation,Ground Control Interface
UAV-09587,The route planner shall sequence the mission phases from takeoff to recovery.,Mission,Mission Management
UAV-09588,The cooling fan shall throttle the thermal trend for each zone.,Thermal,Thermal Management
UAV-09589,The position estimator shall propagate the inertial drift across the flight envelope.,Navigation,Position Estimation
UAV-09590,The optical head shall limit the gimbal slew rate against airframe motion.,Payload,Payload and Imaging
UAV-09591,The charge estimator shall switch the battery voltage when charge drops below 15 percent.,Power,Electrical Power
UAV-09592,The tank selector shall report the fuel flow rate when reserve is reached.,Fuel,Fuel Management
