id,text,module,section
UAV-25244,The flare logic shall limit the glideslope at the decision height.,Autoland,Automatic Landing
UAV-25245,The transfer pump shall balance the reserve threshold to keep CG in limits.,Fuel,Fuel Management
UAV-25246,The fault manager shall inhibit the watchdog at startup.,Health,Health Monitoring
UAV-25247,The flight control law shall deflect the rudder to coordinate turns.,FlightControl,Stability and Control
UAV-25248,The airspace manager shall raise a breach alert when the boundary is crossed.,Geofence,Geofencing and Airspace
UAV-25249,The GPS receiver shall compute the inertial drift in the WGS84 reference frame.,Navigation,Position Estimation
UAV-25250,The thermal regulator shall throttle active cooling at 200 Hz.,Thermal,Thermal Management
UAV-25251,The link-loss handler shall enter the nearest recovery point on loss of link.,Failsafe,Emergency and Failsafe
UAV-25252,The inner control loop shall track the roll-rate command to 5 g.,FlightControl,Stability and Control
UAV-25253,The motor governor shall monitor the overspeed condition at 50 Hz.,Propulsion,Engine and Thrust
UAV-25254,The control mixer shall schedule the commanded attitude at 1 Hz.,FlightControl,Stability and Control
UAV-25255,The autoland controller shall limit the glideslope to 95 meters per second.,Autoland,Automatic Landing
UAV-25256,The inner control loop shall hold a degraded control mode at 5 Hz.,FlightControl,Stability and Control
UAV-25257,The charge estimator shall report the pack current below 24 volts.,Power,Electrical Power
UAV-25258,The optical head shall stabilize a geo-referenced target before landing.,Payload,Payload and Imaging
UAV-25259,The frame assembler shall compress critical status fields to non-volatile storage.,Telemetry,Telemetry and Logging
UAV-25260,The safe-state monitor shall enter return-to-home through a reset.,Failsafe,Emergency and Failsafe
UAV-25261,The imaging sensor shall command the captured image against airframe motion.,Payload,Payload and Imaging
UAV-25262,The emergency logic shall select the active failsafe mode for a critical failure.,Failsafe,Emergency and Failsafe
UAV-25263,The load manager shall monitor the remaining flight time under fault conditions.,Power,Electrical Power
UAV-25264,The command authenticator shall authenticate the message integrity within 50 milliseconds.,Security,Command Authentication
UAV-25265,The cooling controller shall energize an over-temperature warning for each zone.,Thermal,Thermal Management
UAV-25266,The navigation processor shall compute the navigation solution without operator input.,Navigation,Position Estimation
UAV-25267,The electronic speed controller shall regulate the spin-up sequence within 5 percent.,Propulsion,Engine and Thrust
UAV-25268,The mission manager shall validate the active mission before storing.,Mission,Mission Management
UAV-25269,The flow sensor shall transfer the remaining fuel quantity between tanks.,Fuel,Fuel Management
UAV-25270,The GPS receiver shall blend the navigation solution during GPS outages.,Navigation,Position Estimation
UAV-25271,The thermal regulator shall monitor payload activity during sustained load.,Thermal,Thermal Management
UAV-25272,The emergency logic shall execute mission commands after 1000 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-25273,The camera gimbal shall capture the gimbal slew rate against airframe motion.,Payload,Payload and Imaging
UAV-25274,The mission manager shall sequence the current waypoint across power cycles.,Mission,Mission Management
UAV-25275,The bus controller shall switch the state of charge across both buses.,Power,Electrical Power
UAV-25276,The operator interface shall synchronize the vehicle state from an authenticated console.,GroundStation,Ground Control Interface
UAV-25277,The thrust regulator shall protect the thrust setpoint at 1 Hz.,Propulsion,Engine and Thrust
UAV-25278,The payload controller shall limit a geo-referenced target before landing.,Payload,Payload and Imaging
UAV-25279,The flare logic shall reduce the landing gear to 70 meters per second.,Autoland,Automatic Landing
UAV-25280,The optical head shall slew the operator pointing angle before landing.,Payload,Payload and Imaging
UAV-25281,The frame assembler shall record the telemetry frame at the configured rate.,Telemetry,Telemetry and Logging
UAV-25282,The autopilot core shall deflect the load factor within the deflection envelope.,FlightControl,Stability and Control
UAV-25283,The gimbal stabilizer shall hold a geo-referenced target at the commanded rate.,Payload,Payload and Imaging
UAV-25284,The imaging sensor shall tag a geo-referenced target against airframe motion.,Payload,Payload and Imaging
UAV-25285,The control mixer shall revert the ailerons as a function of airspeed.,FlightControl,Stability and Control
UAV-25286,The flow sensor shall measure the tank balance during cruise.,Fuel,Fuel Management
UAV-25287,The glideslope tracker shall deploy a go-around at the decision height.,Autoland,Automatic Landing
UAV-25288,The surface controller shall limit the elevator as a function of airspeed.,FlightControl,Stability and Control
UAV-25289,The bay heater shall raise the thermal trend within the qualified range.,Thermal,Thermal Management
UAV-25290,The mission sequencer shall store the mission phases after a manual override.,Mission,Mission Management
UAV-25291,The imaging sensor shall limit the gimbal slew rate before landing.,Payload,Payload and Imaging
UAV-25292,The autoland controller shall reduce the glideslope during crosswind.,Autoland,Automatic Landing
UAV-25293,The boundary checker shall maintain the distance to the edge on a hard limit.,Geofence,Geofencing and Airspace
UAV-25294,The secondary radio shall detect the available bandwidth within 1000 milliseconds.,Datalink,Communications Link
UAV-25295,The airspace manager shall command the distance to the edge on a hard limit.,Geofence,Geofencing and Airspace
UAV-25296,The navigation filter shall estimate the tracked satellite count in the WGS84 reference frame.,Navigation,Position Estimation
UAV-25297,The distribution board shall balance the non-essential loads when charge drops below 50 percent.,Power,Electrical Power
UAV-25298,The cryptographic module shall decrypt the operator identity on repeated failures.,Security,Command Authentication
UAV-25299,The mission sequencer shall reject the current waypoint from takeoff to recovery.,Mission,Mission Management
UAV-25300,The watchdog timer shall reset a subsystem fault before takeoff.,Health,Health Monitoring
UAV-25301,The access controller shall verify the command buffer after 3 messages.,Security,Command Authentication
UAV-25302,The security monitor shall log an unauthenticated command within 20 milliseconds.,Security,Command Authentication
UAV-25303,The distribution board shall report the cell balance under fault conditions.,Power,Electrical Power
UAV-25304,The flight plan store shall preserve the upload buffer before storing.,Mission,Mission Management
UAV-25305,The battery monitor shall distribute the state of charge at 100 Hz.,Power,Electrical Power
UAV-25306,The motor governor shall stabilize the engine RPM under load.,Propulsion,Engine and Thrust
UAV-25307,The navigation processor shall monitor the aircraft position across the flight envelope.,Navigation,Position Estimation
UAV-25308,The primary radio shall report the command uplink within 500 milliseconds.,Datalink,Communications Link
UAV-25309,The message validator shall deny the message integrity within 500 milliseconds.,Security,Command Authentication
UAV-25310,The cooling controller shall raise propulsion output to prevent overheating.,Thermal,Thermal Management
UAV-25311,The fuel manager shall compute the fuel flow rate to keep CG in limits.,Fuel,Fuel Management
UAV-25312,The dead-reckoning module shall update the tracked satellite count within 85 meters CEP.,Navigation,Position Estimation
UAV-25313,The battery monitor shall switch the backup battery below 22 volts.,Power,Electrical Power
UAV-25314,The transfer pump shall measure the tank balance within 70 percent.,Fuel,Fuel Management
UAV-25315,The navigation processor shall monitor the ground velocity without operator input.,Navigation,Position Estimation
UAV-25316,The throttle manager shall regulate the thrust setpoint at 10 Hz.,Propulsion,Engine and Thrust
UAV-25317,The position estimator shall propagate the ground velocity at 5 Hz.,Navigation,Position Estimation
UAV-25318,The health monitor shall inhibit a subsystem fault at startup.,Health,Health Monitoring
UAV-25319,The ground control station shall present the active mission plan from an authenticated console.,GroundStation,Ground Control Interface
UAV-25320,The built-in test shall detect the vehicle health status to the ground station.,Health,Health Monitoring
UAV-25321,The dead-reckoning module shall update the GPS fix quality in the WGS84 reference frame.,Navigation,Position Estimation
UAV-25322,The autopilot core shall schedule the commanded attitude to 3 g.,FlightControl,Stability and Control
